Date,Price,Product_name,Product_code,Amount
24/10/2016,41329.12,San pham I,SPI,1737
25/10/2016,41355.22,San pham I,SPI,1738
26/10/2016,41381.32,San pham I,SPI,1739
27/10/2016,41407.42,San pham I,SPI,1740
28/10/2016,41433.52,San pham I,SPI,1741
29/10/2016,41459.62,San pham I,SPI,1742
30/10/2016,41485.72,San pham I,SPI,1743
31/10/2016,41511.82,San pham I,SPI,1744
01/11/2016,41537.92,San pham I,SPI,1745
02/11/2016,41564.02,San pham I,SPI,1746
03/11/2016,41590.12,San pham I,SPI,1747
04/11/2016,41616.22,San pham I,SPI,1748
05/11/2016,41642.32,San pham I,SPI,1749
06/11/2016,41668.42,San pham I,SPI,1750
07/11/2016,41694.52,San pham I,SPI,1751
08/11/2016,41720.62,San pham I,SPI,1752
09/11/2016,41746.72,San pham I,SPI,1753
10/11/2016,41772.82,San pham I,SPI,1754
11/11/2016,41798.92,San pham I,SPI,1755
12/11/2016,41825.02,San pham I,SPI,1756
13/11/2016,41851.12,San pham I,SPI,1757
14/11/2016,41877.22,San pham I,SPI,1758
15/11/2016,41903.32,San pham I,SPI,1759
16/11/2016,41929.42,San pham I,SPI,1760
17/11/2016,41955.52,San pham I,SPI,1761
18/11/2016,41981.62,San pham I,SPI,1762
19/11/2016,42007.72,San pham I,SPI,1763
20/11/2016,42033.82,San pham I,SPI,1764
21/11/2016,42059.92,San pham I,SPI,1765
22/11/2016,42086.02,San pham I,SPI,1766
23/11/2016,42112.12,San pham I,SPI,1767
24/11/2016,42138.22,San pham I,SPI,1768
25/11/2016,42164.32,San pham I,SPI,1769
26/11/2016,42190.42,San pham I,SPI,1770
27/11/2016,42216.52,San pham I,SPI,1771
28/11/2016,42242.62,San pham I,SPI,1772
29/11/2016,42268.72,San pham I,SPI,1773
30/11/2016,42294.82,San pham I,SPI,1774
01/12/2016,42320.92,San pham I,SPI,1775
02/12/2016,42347.02,San pham I,SPI,1776
03/12/2016,42373.12,San pham I,SPI,1777
04/12/2016,42399.22,San pham I,SPI,1778
05/12/2016,42425.32,San pham I,SPI,1779
06/12/2016,42451.42,San pham I,SPI,1780
07/12/2016,42477.52,San pham I,SPI,1781
08/12/2016,42503.62,San pham I,SPI,1782
09/12/2016,42529.72,San pham I,SPI,1783
10/12/2016,42555.82,San pham I,SPI,1784
11/12/2016,42581.92,San pham I,SPI,1785
12/12/2016,42608.02,San pham I,SPI,1786
13/12/2016,42634.12,San pham I,SPI,1787
14/12/2016,42660.22,San pham I,SPI,1788
15/12/2016,42686.32,San pham I,SPI,1789
16/12/2016,42712.42,San pham I,SPI,1790
17/12/2016,42738.52,San pham I,SPI,1791
18/12/2016,42764.62,San pham I,SPI,1792
19/12/2016,42790.72,San pham I,SPI,1793
20/12/2016,42816.82,San pham I,SPI,1794
21/12/2016,42842.92,San pham I,SPI,1795
22/12/2016,42869.02,San pham I,SPI,1796
23/12/2016,42895.12,San pham I,SPI,1797
24/12/2016,42921.22,San pham I,SPI,1798
25/12/2016,42947.32,San pham I,SPI,1799
26/12/2016,42973.42,San pham I,SPI,1800
27/12/2016,42999.52,San pham I,SPI,1801
28/12/2016,43025.62,San pham I,SPI,1802
29/12/2016,43051.72,San pham I,SPI,1803
30/12/2016,43077.82,San pham I,SPI,1804
31/12/2016,43103.92,San pham I,SPI,1805
01/01/2017,43130.02,San pham I,SPI,1806
02/01/2017,43156.12,San pham I,SPI,1807
03/01/2017,43182.22,San pham I,SPI,1808
04/01/2017,43208.32,San pham I,SPI,1809
05/01/2017,43234.42,San pham I,SPI,1810
06/01/2017,43260.52,San pham I,SPI,1811
07/01/2017,43286.62,San pham I,SPI,1812
08/01/2017,43312.72,San pham A,SPA,1813
09/01/2017,43338.82,San pham A,SPA,1814
10/01/2017,43364.92,San pham A,SPA,1815
11/01/2017,43391.02,San pham B,SPB,1816
12/01/2017,43417.12,San pham B,SPB,1817
13/01/2017,43443.22,San pham B,SPB,1818
14/01/2017,43469.32,San pham C,SPC,1819
15/01/2017,43495.42,San pham C,SPC,1820
16/01/2017,43521.52,San pham C,SPC,1821
17/01/2017,43547.62,San pham C,SPC,1822
18/01/2017,43573.72,San pham C,SPC,1823
19/01/2017,43599.82,San pham D,SPD,1824
20/01/2017,43625.92,San pham D,SPD,1825
21/01/2017,43652.02,San pham D,SPD,1826
22/01/2017,43678.12,San pham D,SPD,1827
23/01/2017,43704.22,San pham D,SPD,1828
24/01/2017,43730.32,San pham E,SPE,1829
25/01/2017,43756.42,San pham E,SPE,1830
26/01/2017,43782.52,San pham E,SPE,1831
27/01/2017,43808.62,San pham E,SPE,1832
28/01/2017,43834.72,San pham E,SPE,1833
29/01/2017,43860.82,San pham E,SPE,1834
30/01/2017,43886.92,San pham E,SPE,1835
31/01/2017,43913.02,San pham E,SPE,1836
01/02/2017,43939.12,San pham E,SPE,1837
02/02/2017,43965.22,San pham E,SPE,1838
03/02/2017,43991.32,San pham D,SPD,1839
04/02/2017,44017.42,San pham D,SPD,1840
05/02/2017,44043.52,San pham D,SPD,1841
06/02/2017,44069.62,San pham D,SPD,1842
07/02/2017,44095.72,San pham D,SPD,1843
08/02/2017,44121.82,San pham D,SPD,1844
09/02/2017,44147.92,San pham D,SPD,1845
10/02/2017,44174.02,San pham D,SPD,1846
11/02/2017,44200.12,San pham D,SPD,1847
12/02/2017,44226.22,San pham D,SPD,1848
13/02/2017,44252.32,San pham D,SPD,1849
14/02/2017,44278.42,San pham D,SPD,1850
15/02/2017,44304.52,San pham D,SPD,1851
16/02/2017,44330.62,San pham D,SPD,1852
17/02/2017,44356.72,San pham D,SPD,1853
18/02/2017,44382.82,San pham E,SPE,1854
19/02/2017,44408.92,San pham E,SPE,1855
20/02/2017,44435.02,San pham E,SPE,1856
21/02/2017,44461.12,San pham E,SPE,1857
22/02/2017,44487.22,San pham E,SPE,1858
23/02/2017,44513.32,San pham E,SPE,1859
24/02/2017,44539.42,San pham E,SPE,1860
25/02/2017,44565.52,San pham E,SPE,1861
26/02/2017,44591.62,San pham E,SPE,1862
27/02/2017,44617.72,San pham E,SPE,1863
28/02/2017,44643.82,San pham E,SPE,1864
01/03/2017,44669.92,San pham E,SPE,1865
02/03/2017,44696.02,San pham E,SPE,1866
03/03/2017,44722.12,San pham E,SPE,1867
04/03/2017,44748.22,San pham E,SPE,1868
05/03/2017,44774.32,San pham E,SPE,1869
06/03/2017,44800.42,San pham E,SPE,1870
07/03/2017,44826.52,San pham E,SPE,1871
08/03/2017,45225.52,San pham E,SPE,1872
09/03/2017,45624.52,San pham E,SPE,1873
10/03/2017,46023.52,San pham E,SPE,1874
11/03/2017,46422.52,San pham E,SPE,1875
12/03/2017,46821.52,San pham E,SPE,1876
13/03/2017,47220.52,San pham E,SPE,1877
14/03/2017,47619.52,San pham E,SPE,1878
15/03/2017,48018.52,San pham E,SPE,1879
16/03/2017,48417.52,San pham E,SPE,1880
17/03/2017,48816.52,San pham F,SPF,1881
18/03/2017,49215.52,San pham F,SPF,1882
19/03/2017,49614.52,San pham F,SPF,1883
20/03/2017,50013.52,San pham F,SPF,1884
21/03/2017,50412.52,San pham F,SPF,1885
22/03/2017,50811.52,San pham F,SPF,1886
23/03/2017,51210.52,San pham F,SPF,1887
24/03/2017,51609.52,San pham F,SPF,1888
25/03/2017,52008.52,San pham F,SPF,1889
26/03/2017,52407.52,San pham F,SPF,1890
27/03/2017,52806.52,San pham F,SPF,1891
28/03/2017,53205.52,San pham F,SPF,1892
29/03/2017,53604.52,San pham F,SPF,1893
30/03/2017,54003.52,San pham F,SPF,1894
31/03/2017,54402.52,San pham F,SPF,1895
01/04/2017,54801.52,San pham F,SPF,1896
02/04/2017,55200.52,San pham F,SPF,1897
03/04/2017,55599.52,San pham F,SPF,1898
04/04/2017,55998.52,San pham G,SPG,1899
05/04/2017,56397.52,San pham G,SPG,1900
06/04/2017,56796.52,San pham G,SPG,1901
07/04/2017,57195.52,San pham G,SPG,1902
08/04/2017,57594.52,San pham G,SPG,1903
09/04/2017,57993.52,San pham G,SPG,1904
10/04/2017,58392.52,San pham G,SPG,1905
11/04/2017,58791.52,San pham G,SPG,1906
12/04/2017,59190.52,San pham G,SPG,1907
13/04/2017,59589.52,San pham G,SPG,1908
14/04/2017,59988.52,San pham G,SPG,1909
15/04/2017,60387.52,San pham G,SPG,1910
16/04/2017,60786.52,San pham G,SPG,1911
17/04/2017,61185.52,San pham G,SPG,1912
18/04/2017,61584.52,San pham G,SPG,1913
19/04/2017,61983.52,San pham G,SPG,1914
20/04/2017,62382.52,San pham G,SPG,1915
21/04/2017,62781.52,San pham G,SPG,1916
22/04/2017,63180.52,San pham G,SPG,1917
23/04/2017,63579.52,San pham G,SPG,1918
24/04/2017,63978.52,San pham G,SPG,1919
25/04/2017,64377.52,San pham G,SPG,1920
26/04/2017,64776.52,San pham G,SPG,1921
27/04/2017,65175.52,San pham G,SPG,1922
28/04/2017,65574.52,San pham G,SPG,1923
29/04/2017,65973.52,San pham G,SPG,1924
30/04/2017,66372.52,San pham G,SPG,1925
01/05/2017,66771.52,San pham G,SPG,1926
02/05/2017,67170.52,San pham G,SPG,1927
03/05/2017,67569.52,San pham G,SPG,1928
04/05/2017,67968.52,San pham G,SPG,1929
05/05/2017,68367.52,San pham G,SPG,1930
06/05/2017,68766.52,San pham G,SPG,1931
07/05/2017,69165.52,San pham G,SPG,1932
08/05/2017,69564.52,San pham G,SPG,1933
09/05/2017,69963.52,San pham G,SPG,1934
10/05/2017,70362.52,San pham G,SPG,1935
11/05/2017,70761.52,San pham G,SPG,1936
12/05/2017,71160.52,San pham G,SPG,1937
13/05/2017,71559.52,San pham G,SPG,1938
14/05/2017,71958.52,San pham G,SPG,1939
15/05/2017,72357.52,San pham G,SPG,1940
16/05/2017,72756.52,San pham G,SPG,1941
17/05/2017,73155.52,San pham G,SPG,1942
18/05/2017,73554.52,San pham G,SPG,1943
19/05/2017,73953.52,San pham G,SPG,1944
20/05/2017,74352.52,San pham I,SPI,1945
21/05/2017,74751.52,San pham I,SPI,1946
22/05/2017,46810.12,San pham I,SPI,1947
23/05/2017,46836.22,San pham I,SPI,1948
24/05/2017,46862.32,San pham I,SPI,1949
25/05/2017,46888.42,San pham I,SPI,1950
26/05/2017,46914.52,San pham I,SPI,1951
27/05/2017,46940.62,San pham I,SPI,1952
28/05/2017,46966.72,San pham I,SPI,1953
29/05/2017,46992.82,San pham I,SPI,1954
30/05/2017,47018.92,San pham I,SPI,1955
31/05/2017,47045.02,San pham I,SPI,1956
01/06/2017,47071.12,San pham I,SPI,1957
02/06/2017,47097.22,San pham I,SPI,1958
03/06/2017,47123.32,San pham I,SPI,1959
04/06/2017,47149.42,San pham I,SPI,1960
05/06/2017,47175.52,San pham I,SPI,1961
06/06/2017,47201.62,San pham I,SPI,1962
07/06/2017,47227.72,San pham I,SPI,1963
08/06/2017,47253.82,San pham I,SPI,1964
09/06/2017,47279.92,San pham I,SPI,1965
10/06/2017,47306.02,San pham I,SPI,1966
11/06/2017,47332.12,San pham I,SPI,1967
12/06/2017,47358.22,San pham I,SPI,1968
13/06/2017,47384.32,San pham I,SPI,1969
14/06/2017,47410.42,San pham I,SPI,1970
15/06/2017,47436.52,San pham I,SPI,1971
16/06/2017,47462.62,San pham I,SPI,1972
17/06/2017,47488.72,San pham I,SPI,1973
18/06/2017,47514.82,San pham I,SPI,1974
19/06/2017,47540.92,San pham I,SPI,1975
20/06/2017,47567.02,San pham I,SPI,1976
21/06/2017,47593.12,San pham I,SPI,1977
22/06/2017,47619.22,San pham I,SPI,1978
23/06/2017,47645.32,San pham I,SPI,1979
24/06/2017,47671.42,San pham I,SPI,1980
25/06/2017,47697.52,San pham I,SPI,1981
26/06/2017,47723.62,San pham I,SPI,1982
27/06/2017,47749.72,San pham I,SPI,1983
28/06/2017,47775.82,San pham I,SPI,1984
29/06/2017,47801.92,San pham I,SPI,1985
30/06/2017,47828.02,San pham I,SPI,1986
01/07/2017,47854.12,San pham I,SPI,1987
02/07/2017,47880.22,San pham I,SPI,1988
03/07/2017,47906.32,San pham I,SPI,1989
04/07/2017,47932.42,San pham I,SPI,1990
05/07/2017,47958.52,San pham I,SPI,1991
06/07/2017,47984.62,San pham I,SPI,1992
07/07/2017,48010.72,San pham I,SPI,1993
08/07/2017,48036.82,San pham I,SPI,1994
09/07/2017,48062.92,San pham I,SPI,1995
10/07/2017,48089.02,San pham I,SPI,1996
11/07/2017,48115.12,San pham I,SPI,1997
12/07/2017,48141.22,San pham I,SPI,1998
13/07/2017,48167.32,San pham I,SPI,1999
14/07/2017,48193.42,San pham I,SPI,2000
15/07/2017,48219.52,San pham I,SPI,2001
16/07/2017,48245.62,San pham I,SPI,2002
17/07/2017,48271.72,San pham I,SPI,2003
18/07/2017,48297.82,San pham I,SPI,2004
19/07/2017,48323.92,San pham I,SPI,2005
20/07/2017,48350.02,San pham I,SPI,2006
21/07/2017,48376.12,San pham I,SPI,2007
22/07/2017,48402.22,San pham I,SPI,2008
23/07/2017,48428.32,San pham I,SPI,2009
24/07/2017,48454.42,San pham I,SPI,2010
25/07/2017,48480.52,San pham I,SPI,2011
26/07/2017,48506.62,San pham I,SPI,2012
27/07/2017,48532.72,San pham I,SPI,2013
28/07/2017,48558.82,San pham I,SPI,2014
29/07/2017,48584.92,San pham I,SPI,2015
30/07/2017,48611.02,San pham I,SPI,2016
31/07/2017,48637.12,San pham I,SPI,2017
01/08/2017,48663.22,San pham I,SPI,2018
02/08/2017,48689.32,San pham I,SPI,2019
03/08/2017,48715.42,San pham I,SPI,2020
04/08/2017,48741.52,San pham I,SPI,2021
05/08/2017,48767.62,San pham I,SPI,2022
06/08/2017,48793.72,San pham I,SPI,2023
07/08/2017,48819.82,San pham I,SPI,2024
08/08/2017,48845.92,San pham I,SPI,2025
09/08/2017,48872.02,San pham I,SPI,2026
10/08/2017,48898.12,San pham I,SPI,2027
11/08/2017,48924.22,San pham I,SPI,2028
12/08/2017,48950.32,San pham I,SPI,2029
13/08/2017,48976.42,San pham I,SPI,2030
14/08/2017,49002.52,San pham I,SPI,2031
15/08/2017,49028.62,San pham I,SPI,2032
16/08/2017,49054.72,San pham I,SPI,2033
17/08/2017,49080.82,San pham I,SPI,2034
18/08/2017,49106.92,San pham I,SPI,2035
19/08/2017,49133.02,San pham I,SPI,2036
20/08/2017,49159.12,San pham I,SPI,2037
21/08/2017,49185.22,San pham I,SPI,2038
22/08/2017,49211.32,San pham I,SPI,2039
23/08/2017,49610.32,San pham I,SPI,2040
24/08/2017,50009.32,San pham I,SPI,2041
25/08/2017,50408.32,San pham I,SPI,2042
26/08/2017,50807.32,San pham I,SPI,2043
27/08/2017,51206.32,San pham I,SPI,2044
28/08/2017,51605.32,San pham A,SPA,2045
29/08/2017,52004.32,San pham A,SPA,2046
30/08/2017,52403.32,San pham A,SPA,2047
31/08/2017,52802.32,San pham B,SPB,2048
01/09/2017,53201.32,San pham B,SPB,2049
02/09/2017,53600.32,San pham B,SPB,2050
03/09/2017,53999.32,San pham C,SPC,2051
04/09/2017,54398.32,San pham C,SPC,2052
05/09/2017,54797.32,San pham C,SPC,2053
06/09/2017,55196.32,San pham C,SPC,2054
07/09/2017,55595.32,San pham C,SPC,2055
08/09/2017,55994.32,San pham D,SPD,2056
09/09/2017,56393.32,San pham D,SPD,2057
10/09/2017,56792.32,San pham D,SPD,2058
11/09/2017,57191.32,San pham D,SPD,2059
12/09/2017,57590.32,San pham D,SPD,2060
13/09/2017,57989.32,San pham E,SPE,2061
14/09/2017,58388.32,San pham E,SPE,2062
15/09/2017,58787.32,San pham E,SPE,2063
16/09/2017,59186.32,San pham E,SPE,2064
17/09/2017,59585.32,San pham E,SPE,2065
18/09/2017,59984.32,San pham E,SPE,2066
19/09/2017,60383.32,San pham E,SPE,2067
20/09/2017,60782.32,San pham E,SPE,2068
21/09/2017,61181.32,San pham E,SPE,2069
22/09/2017,61580.32,San pham E,SPE,2070
23/09/2017,61979.32,San pham D,SPD,2071
24/09/2017,62378.32,San pham D,SPD,2072
25/09/2017,62777.32,San pham D,SPD,2073
26/09/2017,63176.32,San pham D,SPD,2074
27/09/2017,63575.32,San pham D,SPD,2075
28/09/2017,63974.32,San pham D,SPD,2076
29/09/2017,64373.32,San pham D,SPD,2077
30/09/2017,64772.32,San pham D,SPD,2078
01/10/2017,65171.32,San pham D,SPD,2079
02/10/2017,65570.32,San pham D,SPD,2080
03/10/2017,65969.32,San pham D,SPD,2081
04/10/2017,66368.32,San pham D,SPD,2082
05/10/2017,66767.32,San pham D,SPD,2083
06/10/2017,67166.32,San pham D,SPD,2084
07/10/2017,67565.32,San pham D,SPD,2085
08/10/2017,67964.32,San pham E,SPE,2086
09/10/2017,68363.32,San pham E,SPE,2087
10/10/2017,68762.32,San pham E,SPE,2088
11/10/2017,69161.32,San pham E,SPE,2089
12/10/2017,69560.32,San pham E,SPE,2090
13/10/2017,69959.32,San pham E,SPE,2091
14/10/2017,70358.32,San pham E,SPE,2092
15/10/2017,70757.32,San pham E,SPE,2093
16/10/2017,71156.32,San pham E,SPE,2094
17/10/2017,71555.32,San pham E,SPE,2095
18/10/2017,71954.32,San pham E,SPE,2096
19/10/2017,72353.32,San pham E,SPE,2097
20/10/2017,72752.32,San pham E,SPE,2098
21/10/2017,73151.32,San pham E,SPE,2099
22/10/2017,73550.32,San pham E,SPE,2100
23/10/2017,73949.32,San pham E,SPE,2101
24/10/2017,74348.32,San pham E,SPE,2102
25/10/2017,74747.32,San pham E,SPE,2103
26/10/2017,75146.32,San pham E,SPE,2104
27/10/2017,75545.32,San pham E,SPE,2105
28/10/2017,75944.32,San pham E,SPE,2106
29/10/2017,76343.32,San pham E,SPE,2107
30/10/2017,76742.32,San pham E,SPE,2108
31/10/2017,77141.32,San pham E,SPE,2109
01/11/2017,77540.32,San pham E,SPE,2110
02/11/2017,77939.32,San pham E,SPE,2111
03/11/2017,78338.32,San pham E,SPE,2112
04/11/2017,78737.32,San pham F,SPF,2113
05/11/2017,79136.32,San pham F,SPF,2114
06/11/2017,51194.92,San pham F,SPF,2115
07/11/2017,51221.02,San pham F,SPF,2116
08/11/2017,51247.12,San pham F,SPF,2117
09/11/2017,51273.22,San pham F,SPF,2118
10/11/2017,51299.32,San pham F,SPF,2119
11/11/2017,51325.42,San pham F,SPF,2120
12/11/2017,51351.52,San pham F,SPF,2121
13/11/2017,51377.62,San pham F,SPF,2122
14/11/2017,51403.72,San pham F,SPF,2123
15/11/2017,51429.82,San pham F,SPF,2124
16/11/2017,51455.92,San pham F,SPF,2125
17/11/2017,51482.02,San pham F,SPF,2126
18/11/2017,51508.12,San pham F,SPF,2127
19/11/2017,51534.22,San pham F,SPF,2128
20/11/2017,51560.32,San pham F,SPF,2129
21/11/2017,51586.42,San pham F,SPF,2130
22/11/2017,51612.52,San pham G,SPG,2131
23/11/2017,51638.62,San pham G,SPG,2132
24/11/2017,51664.72,San pham G,SPG,2133
25/11/2017,51690.82,San pham G,SPG,2134
26/11/2017,51716.92,San pham G,SPG,2135
27/11/2017,51743.02,San pham G,SPG,2136
28/11/2017,51769.12,San pham G,SPG,2137
29/11/2017,51795.22,San pham G,SPG,2138
30/11/2017,51821.32,San pham G,SPG,2139
01/12/2017,51847.42,San pham G,SPG,2140
02/12/2017,51873.52,San pham G,SPG,2141
03/12/2017,51899.62,San pham G,SPG,2142
04/12/2017,51925.72,San pham G,SPG,2143
05/12/2017,51951.82,San pham G,SPG,2144
06/12/2017,51977.92,San pham G,SPG,2145
07/12/2017,52004.02,San pham G,SPG,2146
08/12/2017,52030.12,San pham G,SPG,2147
09/12/2017,52056.22,San pham G,SPG,2148
10/12/2017,52082.32,San pham G,SPG,2149
11/12/2017,52108.42,San pham G,SPG,2150
12/12/2017,52134.52,San pham G,SPG,2151
13/12/2017,52160.62,San pham G,SPG,2152
14/12/2017,52186.72,San pham G,SPG,2153
15/12/2017,52212.82,San pham G,SPG,2154
16/12/2017,52238.92,San pham G,SPG,2155
17/12/2017,52265.02,San pham G,SPG,2156
18/12/2017,52291.12,San pham G,SPG,2157
19/12/2017,52317.22,San pham G,SPG,2158
20/12/2017,52343.32,San pham G,SPG,2159
21/12/2017,52369.42,San pham G,SPG,2160
22/12/2017,52395.52,San pham G,SPG,2161
23/12/2017,52421.62,San pham G,SPG,2162
24/12/2017,52447.72,San pham G,SPG,2163
25/12/2017,52473.82,San pham G,SPG,2164
26/12/2017,52499.92,San pham G,SPG,2165
27/12/2017,52526.02,San pham G,SPG,2166
28/12/2017,52552.12,San pham G,SPG,2167
29/12/2017,52578.22,San pham G,SPG,2168
30/12/2017,52604.32,San pham G,SPG,2169
31/12/2017,52630.42,San pham G,SPG,2170
01/01/2018,52656.52,San pham G,SPG,2171
02/01/2018,52682.62,San pham G,SPG,2172
03/01/2018,52708.72,San pham G,SPG,2173
04/01/2018,52734.82,San pham G,SPG,2174
05/01/2018,52760.92,San pham G,SPG,2175
06/01/2018,52787.02,San pham G,SPG,2176
07/01/2018,52813.12,San pham I,SPI,2177
08/01/2018,52839.22,San pham I,SPI,2178
09/01/2018,52865.32,San pham I,SPI,2179
10/01/2018,52891.42,San pham I,SPI,2180
11/01/2018,52917.52,San pham I,SPI,2181
12/01/2018,52943.62,San pham I,SPI,2182
13/01/2018,52969.72,San pham I,SPI,2183
14/01/2018,52995.82,San pham I,SPI,2184
15/01/2018,53021.92,San pham I,SPI,2185
16/01/2018,53048.02,San pham I,SPI,2186
17/01/2018,53074.12,San pham I,SPI,2187
18/01/2018,53100.22,San pham I,SPI,2188
19/01/2018,53126.32,San pham I,SPI,2189
20/01/2018,53152.42,San pham I,SPI,2190
21/01/2018,53178.52,San pham I,SPI,2191
22/01/2018,53204.62,San pham I,SPI,2192
23/01/2018,53230.72,San pham I,SPI,2193
24/01/2018,53256.82,San pham I,SPI,2194
25/01/2018,53282.92,San pham I,SPI,2195
26/01/2018,53309.02,San pham I,SPI,2196
27/01/2018,53335.12,San pham I,SPI,2197
28/01/2018,53361.22,San pham I,SPI,2198
29/01/2018,53387.32,San pham I,SPI,2199
30/01/2018,53413.42,San pham I,SPI,2200
31/01/2018,53439.52,San pham I,SPI,2201
01/02/2018,53465.62,San pham I,SPI,2202
02/02/2018,53491.72,San pham I,SPI,2203
03/02/2018,53517.82,San pham I,SPI,2204
04/02/2018,53543.92,San pham I,SPI,2205
05/02/2018,53570.02,San pham I,SPI,2206
06/02/2018,53596.12,San pham I,SPI,2207
07/02/2018,53622.22,San pham I,SPI,2208
08/02/2018,53648.32,San pham I,SPI,2209
09/02/2018,53674.42,San pham I,SPI,2210
10/02/2018,53700.52,San pham I,SPI,2211
11/02/2018,53726.62,San pham I,SPI,2212
12/02/2018,53752.72,San pham I,SPI,2213
13/02/2018,53778.82,San pham I,SPI,2214
14/02/2018,53804.92,San pham I,SPI,2215
15/02/2018,53831.02,San pham I,SPI,2216
16/02/2018,53857.12,San pham I,SPI,2217
17/02/2018,53883.22,San pham I,SPI,2218
18/02/2018,53909.32,San pham I,SPI,2219
19/02/2018,53935.42,San pham I,SPI,2220
20/02/2018,53961.52,San pham I,SPI,2221
21/02/2018,53987.62,San pham I,SPI,2222
22/02/2018,54013.72,San pham I,SPI,2223
23/02/2018,54039.82,San pham I,SPI,2224
24/02/2018,54065.92,San pham I,SPI,2225
25/02/2018,54092.02,San pham I,SPI,2226
26/02/2018,54118.12,San pham I,SPI,2227
27/02/2018,54144.22,San pham I,SPI,2228
28/02/2018,54170.32,San pham I,SPI,2229
01/03/2018,54196.42,San pham I,SPI,2230
02/03/2018,54222.52,San pham I,SPI,2231
03/03/2018,54248.62,San pham I,SPI,2232
04/03/2018,54274.72,San pham I,SPI,2233
05/03/2018,54300.82,San pham A,SPA,2234
06/03/2018,54326.92,San pham A,SPA,2235
07/03/2018,54353.02,San pham A,SPA,2236
08/03/2018,54379.12,San pham B,SPB,2237
09/03/2018,54405.22,San pham B,SPB,2238
10/03/2018,54431.32,San pham B,SPB,2239
11/03/2018,54830.32,San pham C,SPC,2240
12/03/2018,55229.32,San pham C,SPC,2241
13/03/2018,55628.32,San pham C,SPC,2242
14/03/2018,56027.32,San pham C,SPC,2243
15/03/2018,56426.32,San pham C,SPC,2244
16/03/2018,56825.32,San pham D,SPD,2245
17/03/2018,57224.32,San pham D,SPD,2246
18/03/2018,57623.32,San pham D,SPD,2247
19/03/2018,58022.32,San pham D,SPD,2248
20/03/2018,58421.32,San pham D,SPD,2249
21/03/2018,58820.32,San pham E,SPE,2250
22/03/2018,59219.32,San pham E,SPE,2251
23/03/2018,59618.32,San pham E,SPE,2252
24/03/2018,60017.32,San pham E,SPE,2253
25/03/2018,60416.32,San pham E,SPE,2254
26/03/2018,60815.32,San pham E,SPE,2255
27/03/2018,61214.32,San pham E,SPE,2256
28/03/2018,61613.32,San pham E,SPE,2257
29/03/2018,62012.32,San pham E,SPE,2258
30/03/2018,62411.32,San pham E,SPE,2259
31/03/2018,62810.32,San pham D,SPD,2260
01/04/2018,63209.32,San pham D,SPD,2261
02/04/2018,63608.32,San pham D,SPD,2262
03/04/2018,64007.32,San pham D,SPD,2263
04/04/2018,64406.32,San pham D,SPD,2264
05/04/2018,64805.32,San pham D,SPD,2265
06/04/2018,65204.32,San pham D,SPD,2266
07/04/2018,65603.32,San pham D,SPD,2267
08/04/2018,66002.32,San pham D,SPD,2268
09/04/2018,66401.32,San pham D,SPD,2269
10/04/2018,66800.32,San pham D,SPD,2270
11/04/2018,67199.32,San pham D,SPD,2271
12/04/2018,67598.32,San pham D,SPD,2272
13/04/2018,67997.32,San pham D,SPD,2273
14/04/2018,68396.32,San pham D,SPD,2274
15/04/2018,68795.32,San pham E,SPE,2275
16/04/2018,69194.32,San pham E,SPE,2276
17/04/2018,69593.32,San pham E,SPE,2277
18/04/2018,69992.32,San pham E,SPE,2278
19/04/2018,70391.32,San pham E,SPE,2279
20/04/2018,70790.32,San pham E,SPE,2280
21/04/2018,71189.32,San pham E,SPE,2281
22/04/2018,71588.32,San pham E,SPE,2282
23/04/2018,71987.32,San pham E,SPE,2283
24/04/2018,72386.32,San pham E,SPE,2284
25/04/2018,72785.32,San pham E,SPE,2285
26/04/2018,73184.32,San pham E,SPE,2286
27/04/2018,73583.32,San pham E,SPE,2287
28/04/2018,73982.32,San pham E,SPE,2288
29/04/2018,74381.32,San pham E,SPE,2289
30/04/2018,74780.32,San pham E,SPE,2290
01/05/2018,75179.32,San pham E,SPE,2291
02/05/2018,75578.32,San pham E,SPE,2292
03/05/2018,75977.32,San pham E,SPE,2293
04/05/2018,76376.32,San pham E,SPE,2294
05/05/2018,76775.32,San pham E,SPE,2295
06/05/2018,77174.32,San pham E,SPE,2296
07/05/2018,77573.32,San pham E,SPE,2297
08/05/2018,77972.32,San pham E,SPE,2298
09/05/2018,78371.32,San pham E,SPE,2299
10/05/2018,78770.32,San pham E,SPE,2300
11/05/2018,79169.32,San pham E,SPE,2301
12/05/2018,79568.32,San pham F,SPF,2302
13/05/2018,79967.32,San pham F,SPF,2303
14/05/2018,80366.32,San pham F,SPF,2304
15/05/2018,80765.32,San pham F,SPF,2305
16/05/2018,81164.32,San pham F,SPF,2306
17/05/2018,81563.32,San pham F,SPF,2307
18/05/2018,81962.32,San pham F,SPF,2308
19/05/2018,82361.32,San pham F,SPF,2309
20/05/2018,82760.32,San pham F,SPF,2310
21/05/2018,83159.32,San pham F,SPF,2311
22/05/2018,83558.32,San pham F,SPF,2312
23/05/2018,83957.32,San pham F,SPF,2313
24/05/2018,84356.32,San pham F,SPF,2314
25/05/2018,56414.92,San pham F,SPF,2315
26/05/2018,56441.02,San pham F,SPF,2316
27/05/2018,56467.12,San pham F,SPF,2317
28/05/2018,56493.22,San pham F,SPF,2318
